1 211.301 -69
2 211.305 -48
3 211.308 -38
4 211.312 0
5 211.315 30
6 211.319 40
7 211.322 80
8 211.325 102
9 211.329 127
10 211.332 121
11 211.336 89
12 211.339 63
13 211.343 73
14 211.346 -27
15 211.350 -5
16 211.353 -28
17 211.357 -21
18 211.360 -29
19 211.364 -63
20 211.367 -5
21 211.371 46
22 211.374 75
23 211.378 86
24 211.381 53
25 211.385 21
26 211.388 33
27 211.392 1
28 211.395 -10
29 211.398 -73
30 211.402 -41
31 211.405 -96
32 211.409 -221
33 211.412 -320
34 211.416 -288
35 211.419 -239
36 211.423 -301
37 211.426 -259
38 211.430 -244
39 211.433 -216
40 211.437 -312
41 211.440 -358
42 211.444 -370
43 211.447 -333
44 211.451 -320
45 211.454 -459
46 211.458 -472
47 211.461 -482
48 211.465 -442
49 211.468 -360
50 211.472 -285
51 211.475 -213
52 211.478 -311
53 211.482 -384
54 211.485 -346
55 211.489 -270
56 211.492 -314
57 211.496 -414
58 211.499 -512
59 211.503 -534
60 211.506 -461
61 211.510 -319
62 211.513 -268
63 211.517 -326
64 211.520 -333
65 211.524 -404
66 211.527 -333
67 211.531 -397
68 211.534 -442
69 211.538 -324
70 211.541 -312
71 211.545 -308
72 211.548 -309
73 211.552 -300
74 211.555 -158
75 211.559 -198
76 211.562 -282
77 211.566 -312
78 211.569 -330
79 211.573 -224
80 211.576 -241
81 211.580 -280
82 211.583 -202
83 211.587 -195
84 211.590 -247
85 211.593 -172
86 211.597 -241
87 211.600 -264
88 211.604 -154
89 211.607 -300
90 211.611 -385
91 211.614 -319
92 211.618 -297
93 211.621 -267
94 211.625 -224
95 211.628 -263
96 211.632 -264
97 211.635 -361
98 211.639 -373
99 211.642 -381
100 211.646 -431
101 211.649 -406
102 211.653 -357
103 211.656 -337
104 211.660 -397
105 211.663 -404
106 211.667 -360
107 211.670 -322
108 211.674 -220
109 211.677 -241
110 211.681 -307
111 211.684 -302
112 211.688 -310
113 211.691 -375
114 211.695 -256
115 211.698 -208
116 211.702 -235
