1 211.301 172
2 211.305 184
3 211.308 131
4 211.312 54
5 211.315 69
6 211.319 33
7 211.322 -2
8 211.325 10
9 211.329 -34
10 211.332 -61
11 211.336 37
12 211.339 56
13 211.343 53
14 211.346 5
15 211.350 23
16 211.353 -7
17 211.357 -27
18 211.360 -36
19 211.364 42
20 211.367 37
21 211.371 -17
22 211.374 15
23 211.378 -8
24 211.381 -72
25 211.385 25
26 211.388 18
27 211.392 -106
28 211.395 -76
29 211.398 -20
30 211.402 -12
31 211.405 -186
32 211.409 -492
33 211.412 -634
34 211.416 -663
35 211.419 -641
36 211.423 -760
37 211.426 -791
38 211.430 -761
39 211.433 -726
40 211.437 -721
41 211.440 -695
42 211.444 -640
43 211.447 -638
44 211.451 -685
45 211.454 -735
46 211.458 -791
47 211.461 -767
48 211.465 -810
49 211.468 -728
50 211.472 -644
51 211.475 -626
52 211.478 -721
53 211.482 -740
54 211.485 -769
55 211.489 -818
56 211.492 -756
57 211.496 -769
58 211.499 -784
59 211.503 -780
60 211.506 -630
61 211.510 -589
62 211.513 -684
63 211.517 -787
64 211.520 -789
65 211.524 -685
66 211.527 -718
67 211.531 -762
68 211.534 -760
69 211.538 -749
70 211.541 -698
71 211.545 -672
72 211.548 -677
73 211.552 -679
74 211.555 -755
75 211.559 -750
76 211.562 -769
77 211.566 -878
78 211.569 -779
79 211.573 -719
80 211.576 -807
81 211.580 -785
82 211.583 -694
83 211.587 -670
84 211.590 -750
85 211.593 -618
86 211.597 -609
87 211.600 -662
88 211.604 -768
89 211.607 -823
90 211.611 -898
91 211.614 -855
92 211.618 -845
93 211.621 -792
94 211.625 -751
95 211.628 -654
96 211.632 -743
97 211.635 -758
98 211.639 -701
99 211.642 -680
100 211.646 -658
101 211.649 -617
102 211.653 -675
103 211.656 -782
104 211.660 -768
105 211.663 -743
106 211.667 -699
107 211.670 -748
108 211.674 -782
109 211.677 -689
110 211.681 -600
111 211.684 -670
112 211.688 -793
113 211.691 -821
114 211.695 -799
115 211.698 -853
116 211.702 -740
117 211.705 -763
118 211.709 -719
119 211.712 -614
120 211.716 -701
121 211.719 -769
122 211.723 -783
123 211.726 -764
124 211.730 -757
125 211.733 -858
126 211.737 -909
127 211.740 -810
128 211.744 -718
129 211.747 -755
130 211.751 -730
131 211.754 -658
132 211.758 -705
133 211.761 -858
134 211.765 -827
135 211.768 -681
136 211.772 -650
137 211.775 -708
138 211.779 -788
139 211.782 -760
140 211.786 -801
141 211.789 -816
142 211.793 -880
143 211.796 -807
144 211.800 -830
145 211.803 -815
146 211.807 -833
147 211.810 -839
148 211.814 -764
149 211.817 -752
150 211.821 -666
151 211.824 -723
152 211.828 -664
153 211.831 -674
154 211.835 -722
155 211.838 -727
156 211.842 -713
157 211.845 -626
158 211.849 -725
159 211.852 -801
160 211.856 -808
161 211.859 -766
162 211.863 -758
163 211.866 -734
164 211.870 -772
165 211.873 -790
166 211.877 -788
167 211.880 -847
168 211.884 -800
169 211.887 -818
170 211.891 -944
171 211.894 -863
172 211.898 -705
173 211.901 -680
174 211.905 -707
175 211.908 -788
176 211.912 -893
177 211.915 -873
178 211.919 -879
179 211.922 -778
180 211.926 -730
181 211.929 -692
182 211.933 -768
183 211.936 -869
184 211.940 -1058
185 211.943 -951
186 211.947 -913
187 211.950 -862
188 211.954 -850
189 211.957 -851
190 211.961 -780
191 211.964 -656
192 211.968 -675
193 211.971 -729
194 211.975 -722
195 211.978 -818
196 211.982 -786
197 211.985 -740
198 211.989 -667
199 211.992 -646
200 211.996 -689
201 211.999 -764
202 212.003 -816
203 212.006 -792
204 212.010 -805
205 212.013 -825
206 212.017 -833
207 212.020 -848
208 212.024 -845
209 212.028 -849
210 212.031 -842
211 212.035 -858
212 212.038 -909
213 212.042 -848
214 212.045 -767
215 212.049 -751
216 212.052 -690
217 212.056 -747
218 212.059 -838
219 212.063 -848
220 212.066 -956
221 212.070 -964
222 212.073 -934
223 212.077 -850
224 212.080 -889
225 212.084 -833
226 212.087 -829
227 212.091 -873
228 212.094 -875
229 212.098 -818
230 212.101 -831
231 212.105 -844
232 212.108 -890
233 212.112 -850
234 212.115 -853
235 212.119 -826
236 212.122 -774
237 212.126 -752
238 212.129 -803
239 212.133 -867
240 212.136 -927
241 212.140 -889
242 212.144 -816
243 212.147 -815
244 212.151 -800
245 212.154 -870
246 212.158 -908
247 212.161 -839
248 212.165 -879
249 212.168 -885
250 212.172 -896
251 212.175 -847
252 212.179 -914
253 212.182 -913
254 212.186 -844
255 212.189 -822
256 212.193 -747
257 212.196 -698
258 212.200 -764
259 212.203 -804
260 212.207 -933
261 212.210 -917
262 212.214 -876
263 212.217 -855
264 212.221 -830
265 212.225 -860
266 212.228 -813
267 212.232 -887
268 212.235 -827
269 212.239 -845
270 212.242 -854
271 212.246 -812
272 212.249 -733
273 212.253 -848
274 212.256 -869
275 212.260 -838
276 212.263 -828
277 212.267 -795
278 212.270 -876
279 212.274 -946
280 212.277 -894
281 212.281 -905
282 212.284 -944
283 212.288 -938
284 212.291 -909
285 212.295 -806
286 212.299 -772
287 212.302 -856
288 212.306 -913
289 212.309 -977
290 212.313 -952
291 212.316 -859
292 212.320 -897
293 212.323 -933
294 212.327 -918
295 212.330 -828
296 212.334 -877
297 212.337 -907
298 212.341 -868
299 212.344 -832
300 212.348 -734
301 212.351 -779
302 212.355 -938
303 212.359 -947
304 212.362 -839
305 212.366 -815
306 212.369 -798
307 212.373 -815
308 212.376 -821
309 212.380 -865
310 212.383 -833
311 212.387 -794
312 212.390 -811
313 212.394 -816
314 212.397 -806
315 212.401 -888
316 212.404 -899
317 212.408 -871
318 212.412 -878
319 212.415 -854
320 212.419 -819
321 212.422 -789
322 212.426 -836
323 212.429 -829
324 212.433 -811
325 212.436 -857
326 212.440 -945
327 212.443 -965
328 212.447 -947
329 212.450 -932
330 212.454 -904
331 212.457 -966
332 212.461 -905
333 212.465 -893
334 212.468 -827
335 212.472 -901
336 212.475 -945
337 212.479 -895
338 212.482 -884
339 212.486 -850
340 212.489 -873
341 212.493 -944
342 212.496 -984
343 212.500 -956
344 212.503 -915
345 212.507 -920
346 212.511 -926
347 212.514 -911
348 212.518 -901
349 212.521 -895
350 212.525 -839
351 212.528 -958
352 212.532 -918
353 212.535 -842
354 212.539 -795
355 212.542 -865
356 212.546 -802
357 212.550 -811
358 212.553 -860
359 212.557 -870
360 212.560 -922
361 212.564 -886
362 212.567 -796
363 212.571 -864
364 212.574 -893
365 212.578 -920
366 212.581 -831
367 212.585 -848
368 212.588 -952
369 212.592 -993
370 212.596 -994
371 212.599 -970
372 212.603 -958
373 212.606 -915
374 212.610 -911
375 212.613 -849
376 212.617 -791
377 212.620 -874
378 212.624 -910
379 212.627 -813
380 212.631 -797
381 212.635 -794
382 212.638 -900
383 212.642 -924
384 212.645 -951
385 212.649 -972
386 212.652 -1057
387 212.656 -963
388 212.659 -853
389 212.663 -799
390 212.667 -717
391 212.670 -841
392 212.674 -951
393 212.677 -1090
394 212.681 -1080
395 212.684 -1047
396 212.688 -959
397 212.691 -968
398 212.695 -970
399 212.698 -916
400 212.702 -828
401 212.706 -928
402 212.709 -886
403 212.713 -874
404 212.716 -903
405 212.720 -963
406 212.723 -852
407 212.727 -781
408 212.730 -745
409 212.734 -858
410 212.738 -886
411 212.741 -938
412 212.745 -908
413 212.748 -915
414 212.752 -871
415 212.755 -944
416 212.759 -929
417 212.762 -932
418 212.766 -959
419 212.770 -903
420 212.773 -874
421 212.777 -944
422 212.780 -974
423 212.784 -988
424 212.787 -921
425 212.791 -859
426 212.794 -847
427 212.798 -878
428 212.802 -893
429 212.805 -928
430 212.809 -970
431 212.812 -987
432 212.816 -1011
433 212.819 -1043
434 212.823 -936
435 212.826 -883
436 212.830 -866
437 212.834 -980
438 212.837 -961
439 212.841 -916
440 212.844 -831
441 212.848 -832
442 212.851 -868
443 212.855 -909
444 212.858 -950
445 212.862 -946
446 212.866 -876
447 212.869 -871
448 212.873 -881
449 212.876 -905
450 212.880 -967
451 212.883 -991
452 212.887 -955
453 212.890 -912
454 212.894 -888
455 212.898 -887
456 212.901 -882
457 212.905 -899
458 212.908 -906
459 212.912 -925
460 212.915 -950
461 212.919 -923
462 212.923 -999
463 212.926 -976
464 212.930 -971
465 212.933 -942
466 212.937 -904
467 212.940 -888
468 212.944 -885
469 212.948 -912
470 212.951 -903
471 212.955 -964
472 212.958 -1003
473 212.962 -986
474 212.965 -987
475 212.969 -994
476 212.972 -987
477 212.976 -959
478 212.980 -943
479 212.983 -967
480 212.987 -986
481 212.990 -1011
482 212.994 -1041
483 212.997 -1005
484 213.001 -1027
485 213.005 -1033
486 213.008 -989
487 213.012 -1044
488 213.015 -991
489 213.019 -986
490 213.022 -981
491 213.026 -981
492 213.030 -1005
493 213.033 -882
494 213.037 -832
495 213.040 -832
496 213.044 -907
497 213.047 -975
498 213.051 -1009
499 213.055 -1008
500 213.058 -1028
501 213.062 -895
502 213.065 -792
503 213.069 -791
504 213.072 -890
505 213.076 -909
506 213.080 -954
507 213.083 -1039
508 213.087 -1038
509 213.090 -980
510 213.094 -952
511 213.097 -997
512 213.101 -911
513 213.105 -885
514 213.108 -888
515 213.112 -889
516 213.115 -939
517 213.119 -879
518 213.122 -808
519 213.126 -794
520 213.130 -837
521 213.133 -1036
522 213.137 -1002
523 213.140 -927
524 213.144 -862
525 213.147 -825
526 213.151 -877
527 213.155 -966
528 213.158 -1028
529 213.162 -994
530 213.165 -1022
531 213.169 -1036
532 213.173 -966
533 213.176 -811
534 213.180 -829
535 213.183 -994
536 213.187 -1068
537 213.190 -1039
538 213.194 -933
539 213.198 -558
540 213.201 -48
541 213.205 -455
542 213.208 -688
543 213.212 -808
544 213.215 -910
545 213.219 -969
546 213.223 -1020
547 213.226 -965
548 213.230 -951
549 213.233 -909
550 213.237 -833
551 213.241 -762
552 213.244 -834
553 213.248 -924
554 213.251 -905
555 213.255 -959
556 213.258 -939
557 213.262 -1010
558 213.266 -1000
559 213.269 -1014
560 213.273 -1026
561 213.276 -1018
562 213.280 -975
563 213.284 -915
564 213.287 -1000
565 213.291 -1014
566 213.294 -1057
567 213.298 -1015
568 213.301 -1005
569 213.305 -989
570 213.309 -958
571 213.312 -1095
572 213.316 -1132
573 213.319 -1101
574 213.323 -1213
575 213.327 -1186
576 213.330 -1065
577 213.334 -967
578 213.337 -917
579 213.341 -951
580 213.345 -1021
581 213.348 -1090
582 213.352 -1016
583 213.355 -924
584 213.359 -990
585 213.362 -1004
586 213.366 -978
587 213.370 -967
588 213.373 -1096
589 213.377 -1093
590 213.380 -1034
591 213.384 -1081
592 213.388 -1024
593 213.391 -1050
594 213.395 -1074
595 213.398 -1117
596 213.402 -1090
597 213.406 -1031
598 213.409 -1012
599 213.413 -1007
600 213.416 -1019
601 213.420 -1123
602 213.423 -1090
603 213.427 -1068
604 213.431 -1045
605 213.434 -1031
606 213.438 -982
607 213.441 -1052
608 213.445 -1133
609 213.449 -996
610 213.452 -738
611 213.456 -923
612 213.459 -972
613 213.463 -1021
614 213.467 -1087
615 213.470 -1167
616 213.474 -1107
617 213.477 -1069
618 213.481 -1030
619 213.485 -1072
620 213.488 -1106
621 213.492 -1162
622 213.495 -1049
623 213.499 -1001
624 213.503 -1037
625 213.506 -983
626 213.510 -1034
627 213.513 -993
628 213.517 -1003
629 213.521 -1033
630 213.524 -1078
631 213.528 -969
632 213.531 -940
633 213.535 -1014
634 213.539 -1024
635 213.542 -1074
636 213.546 -1007
637 213.549 -959
638 213.553 -947
639 213.557 -966
640 213.560 -1006
641 213.564 -1134
642 213.567 -1079
643 213.571 -1007
644 213.575 -1011
645 213.578 -963
646 213.582 -955
647 213.585 -1026
648 213.589 -1114
649 213.593 -1019
650 213.596 -900
651 213.600 -920
652 213.603 -1037
653 213.607 -1058
654 213.611 -1127
655 213.614 -1115
656 213.618 -1081
657 213.621 -1021
658 213.625 -972
659 213.629 -1051
660 213.632 -1189
661 213.636 -1055
662 213.639 -943
663 213.643 -1080
664 213.647 -1195
665 213.650 -1125
666 213.654 -1126
667 213.657 -1020
668 213.661 -1012
669 213.665 -1143
670 213.668 -1053
671 213.672 -1006
672 213.676 -1070
673 213.679 -1015
674 213.683 -1057
675 213.686 -1104
676 213.690 -1056
677 213.694 -1044
678 213.697 -1048
679 213.701 -1028
680 213.704 -955
681 213.708 -940
682 213.712 -1021
683 213.715 -987
684 213.719 -953
685 213.722 -1056
686 213.726 -1145
687 213.730 -1135
688 213.733 -1000
689 213.737 -922
690 213.740 -1033
691 213.744 -1037
692 213.748 -1049
693 213.751 -1074
694 213.755 -1055
695 213.759 -998
696 213.762 -1012
697 213.766 -1011
698 213.769 -990
699 213.773 -1054
700 213.777 -1115
701 213.780 -1080
702 213.784 -1039
703 213.787 -1095
704 213.791 -1080
705 213.795 -1044
706 213.798 -1062
707 213.802 -1040
708 213.806 -998
709 213.809 -1029
710 213.813 -1100
711 213.816 -1108
712 213.820 -1069
713 213.824 -1017
714 213.827 -1009
715 213.831 -1030
716 213.834 -1079
717 213.838 -1143
718 213.842 -1103
719 213.845 -1059
720 213.849 -1049
721 213.853 -1003
722 213.856 -1004
723 213.860 -1033
724 213.863 -988
725 213.867 -1002
726 213.871 -1066
727 213.874 -1105
728 213.878 -1142
729 213.882 -1098
730 213.885 -1070
731 213.889 -1097
732 213.892 -1053
733 213.896 -976
734 213.900 -1046
735 213.903 -1123
736 213.907 -1034
737 213.910 -1010
738 213.914 -1025
739 213.918 -1018
740 213.921 -1027
741 213.925 -979
742 213.929 -1148
743 213.932 -1167
744 213.936 -1151
745 213.939 -1075
746 213.943 -1019
747 213.947 -1029
748 213.950 -1039
749 213.954 -990
750 213.958 -983
751 213.961 -996
752 213.965 -1017
753 213.968 -959
754 213.972 -1000
755 213.976 -1053
756 213.979 -1098
757 213.983 -1107
758 213.987 -1143
