1 211.301 19
2 211.305 25
3 211.308 17
4 211.312 -37
5 211.315 -99
6 211.319 -97
7 211.322 1
8 211.325 16
9 211.329 29
10 211.332 -3
11 211.336 32
12 211.339 17
13 211.343 30
14 211.346 2
15 211.350 -23
16 211.353 -53
17 211.357 -95
18 211.360 -118
19 211.364 -83
20 211.367 -26
21 211.371 -105
22 211.374 -180
23 211.378 -182
24 211.381 -86
25 211.385 -46
26 211.388 -39
27 211.392 22
28 211.395 0
29 211.398 47
30 211.402 -63
31 211.405 -207
32 211.409 -500
33 211.412 -693
34 211.416 -825
35 211.419 -846
36 211.423 -825
37 211.426 -746
38 211.430 -721
39 211.433 -718
40 211.437 -725
41 211.440 -801
42 211.444 -707
43 211.447 -727
44 211.451 -776
45 211.454 -927
46 211.458 -867
47 211.461 -942
48 211.465 -923
49 211.468 -833
50 211.472 -758
51 211.475 -779
52 211.478 -875
53 211.482 -798
54 211.485 -673
55 211.489 -806
56 211.492 -793
57 211.496 -826
58 211.499 -799
59 211.503 -768
60 211.506 -756
61 211.510 -796
62 211.513 -866
63 211.517 -883
64 211.520 -838
65 211.524 -867
66 211.527 -923
67 211.531 -843
68 211.534 -818
69 211.538 -935
70 211.541 -919
71 211.545 -909
72 211.548 -870
73 211.552 -805
74 211.555 -767
75 211.559 -836
76 211.562 -891
77 211.566 -892
78 211.569 -871
79 211.573 -880
80 211.576 -849
81 211.580 -798
82 211.583 -753
83 211.587 -742
84 211.590 -745
85 211.593 -811
86 211.597 -794
87 211.600 -804
88 211.604 -809
89 211.607 -715
90 211.611 -817
91 211.614 -873
92 211.618 -858
93 211.621 -812
94 211.625 -883
95 211.628 -876
96 211.632 -863
97 211.635 -912
98 211.639 -880
99 211.642 -903
100 211.646 -925
101 211.649 -911
102 211.653 -790
103 211.656 -725
104 211.660 -799
105 211.663 -743
106 211.667 -688
107 211.670 -684
108 211.674 -717
109 211.677 -784
110 211.681 -825
111 211.684 -856
112 211.688 -757
113 211.691 -816
114 211.695 -961
115 211.698 -969
116 211.702 -889
117 211.705 -915
118 211.709 -951
119 211.712 -968
120 211.716 -942
121 211.719 -908
122 211.723 -947
123 211.726 -950
124 211.730 -953
125 211.733 -953
126 211.737 -989
127 211.740 -933
128 211.744 -829
129 211.747 -841
130 211.751 -891
131 211.754 -866
132 211.758 -936
133 211.761 -910
134 211.765 -905
135 211.768 -904
136 211.772 -823
137 211.775 -771
138 211.779 -754
139 211.782 -817
140 211.786 -867
141 211.789 -893
142 211.793 -904
143 211.796 -924
144 211.800 -884
145 211.803 -791
146 211.807 -847
147 211.810 -825
148 211.814 -802
149 211.817 -785
150 211.821 -839
151 211.824 -909
152 211.828 -844
153 211.831 -788
154 211.835 -882
155 211.838 -851
156 211.842 -883
157 211.845 -873
158 211.849 -929
159 211.852 -926
160 211.856 -926
161 211.859 -1038
162 211.863 -1093
163 211.866 -1055
164 211.870 -961
165 211.873 -931
166 211.877 -857
167 211.880 -824
168 211.884 -671
169 211.887 -693
170 211.891 -772
171 211.894 -881
172 211.898 -866
173 211.901 -817
174 211.905 -858
175 211.908 -931
176 211.912 -978
177 211.915 -978
178 211.919 -984
179 211.922 -937
180 211.926 -815
181 211.929 -875
182 211.933 -847
183 211.936 -992
184 211.940 -1090
