1 211.301 169
2 211.305 148
3 211.308 151
4 211.312 87
5 211.315 25
6 211.319 38
7 211.322 -17
8 211.325 -50
9 211.329 -5
10 211.332 122
11 211.336 114
12 211.339 -28
13 211.343 -42
14 211.346 -21
15 211.350 -7
16 211.353 -28
17 211.357 -2
18 211.360 51
19 211.364 61
20 211.367 -32
21 211.371 -74
22 211.374 -70
23 211.378 -14
24 211.381 -70
25 211.385 -155
26 211.388 -104
27 211.392 -12
28 211.395 45
29 211.398 -17
30 211.402 63
31 211.405 70
32 211.409 -178
33 211.412 -285
34 211.416 -347
35 211.419 -498
36 211.423 -551
37 211.426 -521
38 211.430 -414
39 211.433 -475
40 211.437 -581
41 211.440 -499
42 211.444 -310
43 211.447 -217
44 211.451 -318
45 211.454 -457
46 211.458 -388
47 211.461 -288
48 211.465 -321
49 211.468 -375
50 211.472 -346
51 211.475 -331
52 211.478 -378
53 211.482 -403
54 211.485 -447
55 211.489 -465
56 211.492 -401
57 211.496 -444
58 211.499 -356
59 211.503 -315
60 211.506 -272
61 211.510 -329
62 211.513 -405
63 211.517 -449
64 211.520 -466
65 211.524 -461
66 211.527 -397
67 211.531 -339
68 211.534 -376
69 211.538 -385
70 211.541 -396
71 211.545 -375
72 211.548 -395
73 211.552 -402
74 211.555 -446
75 211.559 -344
76 211.562 -433
77 211.566 -452
78 211.569 -424
79 211.573 -348
80 211.576 -437
81 211.580 -444
82 211.583 -474
83 211.587 -427
84 211.590 -305
85 211.593 -281
86 211.597 -280
87 211.600 -372
88 211.604 -419
89 211.607 -465
90 211.611 -427
91 211.614 -417
92 211.618 -434
93 211.621 -350
94 211.625 -405
95 211.628 -467
96 211.632 -405
97 211.635 -442
98 211.639 -409
99 211.642 -318
100 211.646 -421
101 211.649 -448
102 211.653 -472
103 211.656 -376
104 211.660 -385
105 211.663 -356
106 211.667 -366
107 211.670 -393
108 211.674 -383
109 211.677 -464
110 211.681 -514
111 211.684 -604
112 211.688 -522
113 211.691 -467
114 211.695 -483
115 211.698 -386
116 211.702 -498
117 211.705 -539
118 211.709 -593
119 211.712 -441
120 211.716 -389
121 211.719 -396
122 211.723 -380
123 211.726 -379
124 211.730 -327
125 211.733 -427
126 211.737 -414
127 211.740 -334
128 211.744 -381
129 211.747 -509
130 211.751 -499
131 211.754 -479
132 211.758 -534
133 211.761 -464
134 211.765 -402
135 211.768 -269
136 211.772 -268
137 211.775 -331
138 211.779 -408
139 211.782 -385
140 211.786 -322
141 211.789 -257
142 211.793 -237
143 211.796 -273
144 211.800 -325
145 211.803 -377
146 211.807 -462
147 211.810 -464
148 211.814 -495
149 211.817 -480
150 211.821 -464
151 211.824 -392
152 211.828 -372
153 211.831 -407
154 211.835 -371
155 211.838 -433
156 211.842 -309
157 211.845 -369
158 211.849 -358
159 211.852 -393
160 211.856 -420
161 211.859 -487
162 211.863 -481
163 211.866 -431
164 211.870 -405
165 211.873 -433
166 211.877 -389
167 211.880 -389
168 211.884 -485
169 211.887 -560
170 211.891 -528
171 211.894 -326
172 211.898 -421
173 211.901 -491
174 211.905 -581
175 211.908 -559
176 211.912 -562
177 211.915 -495
178 211.919 -484
179 211.922 -447
180 211.926 -386
181 211.929 -399
182 211.933 -492
183 211.936 -501
184 211.940 -474
185 211.943 -446
