1 211.301 -85
2 211.305 -83
3 211.308 -65
4 211.312 -23
5 211.315 -92
6 211.319 3
7 211.322 8
8 211.325 -20
9 211.329 3
10 211.332 -21
11 211.336 -18
12 211.339 10
13 211.343 10
14 211.346 38
15 211.350 -56
16 211.353 -76
17 211.357 -13
18 211.360 1
19 211.364 -69
20 211.367 -74
21 211.371 -94
22 211.374 -80
23 211.378 -31
24 211.381 -29
25 211.385 -61
26 211.388 -110
27 211.392 -92
28 211.395 -62
29 211.398 -4
30 211.402 40
31 211.405 -132
32 211.409 -262
33 211.412 -304
34 211.416 -327
35 211.419 -287
36 211.423 -311
37 211.426 -372
38 211.430 -470
39 211.433 -422
40 211.437 -396
41 211.440 -348
42 211.444 -293
43 211.447 -373
44 211.451 -368
45 211.454 -317
46 211.458 -312
47 211.461 -327
48 211.465 -278
49 211.468 -241
50 211.472 -297
51 211.475 -277
52 211.478 -339
53 211.482 -384
54 211.485 -325
55 211.489 -272
56 211.492 -350
57 211.496 -371
58 211.499 -338
59 211.503 -350
60 211.506 -429
61 211.510 -348
62 211.513 -340
63 211.517 -356
64 211.520 -380
65 211.524 -393
66 211.527 -383
67 211.531 -370
68 211.534 -298
69 211.538 -297
70 211.541 -315
71 211.545 -290
72 211.548 -217
73 211.552 -338
74 211.555 -403
75 211.559 -317
76 211.562 -246
77 211.566 -328
78 211.569 -360
79 211.573 -345
80 211.576 -363
81 211.580 -352
82 211.583 -393
83 211.587 -414
84 211.590 -383
85 211.593 -260
86 211.597 -199
87 211.600 -336
88 211.604 -331
89 211.607 -294
90 211.611 -401
91 211.614 -453
92 211.618 -438
93 211.621 -429
94 211.625 -506
95 211.628 -462
96 211.632 -457
97 211.635 -420
98 211.639 -291
99 211.642 -247
100 211.646 -295
101 211.649 -305
102 211.653 -413
103 211.656 -416
104 211.660 -352
105 211.663 -365
106 211.667 -460
107 211.670 -409
108 211.674 -353
109 211.677 -333
110 211.681 -290
111 211.684 -290
112 211.688 -397
113 211.691 -428
114 211.695 -332
115 211.698 -321
116 211.702 -286
117 211.705 -312
118 211.709 -450
119 211.712 -525
120 211.716 -504
121 211.719 -446
122 211.723 -443
123 211.726 -469
124 211.730 -426
125 211.733 -470
126 211.737 -441
127 211.740 -475
128 211.744 -445
129 211.747 -432
130 211.751 -432
131 211.754 -403
132 211.758 -462
133 211.761 -478
134 211.765 -423
135 211.768 -365
136 211.772 -435
137 211.775 -444
138 211.779 -358
139 211.782 -375
140 211.786 -405
141 211.789 -407
142 211.793 -371
143 211.796 -416
144 211.800 -281
145 211.803 -233
146 211.807 -259
147 211.810 -351
148 211.814 -356
149 211.817 -398
150 211.821 -425
151 211.824 -444
152 211.828 -375
153 211.831 -394
154 211.835 -404
155 211.838 -440
156 211.842 -446
157 211.845 -457
158 211.849 -467
159 211.852 -442
160 211.856 -395
161 211.859 -327
162 211.863 -395
163 211.866 -514
164 211.870 -326
165 211.873 -346
166 211.877 -371
167 211.880 -415
168 211.884 -392
169 211.887 -395
170 211.891 -484
171 211.894 -500
172 211.898 -560
173 211.901 -537
174 211.905 -476
175 211.908 -408
176 211.912 -442
177 211.915 -389
178 211.919 -312
179 211.922 -232
180 211.926 -257
181 211.929 -339
182 211.933 -372
183 211.936 -411
184 211.940 -609
185 211.943 -397
186 211.947 -373
187 211.950 -450
188 211.954 -454
189 211.957 -503
190 211.961 -505
191 211.964 -457
192 211.968 -408
193 211.971 -400
194 211.975 -331
195 211.978 -345
196 211.982 -448
197 211.985 -511
198 211.989 -510
199 211.992 -462
200 211.996 -378
201 211.999 -363
202 212.003 -430
203 212.006 -278
204 212.010 -242
205 212.013 -409
206 212.017 -473
207 212.020 -396
208 212.024 -353
209 212.028 -354
210 212.031 -447
211 212.035 -393
212 212.038 -501
213 212.042 -461
214 212.045 -501
215 212.049 -497
216 212.052 -376
217 212.056 -459
218 212.059 -484
219 212.063 -570
220 212.066 -617
221 212.070 -510
222 212.073 -427
223 212.077 -424
224 212.080 -543
225 212.084 -510
226 212.087 -530
227 212.091 -529
228 212.094 -398
229 212.098 -313
230 212.101 -343
231 212.105 -507
232 212.108 -534
233 212.112 -521
234 212.115 -475
235 212.119 -462
236 212.122 -459
237 212.126 -471
238 212.129 -464
239 212.133 -527
240 212.136 -612
241 212.140 -574
242 212.144 -566
243 212.147 -435
244 212.151 -338
245 212.154 -369
246 212.158 -398
247 212.161 -413
248 212.165 -354
249 212.168 -416
250 212.172 -569
251 212.175 -513
252 212.179 -496
253 212.182 -518
254 212.186 -447
255 212.189 -410
256 212.193 -414
257 212.196 -458
258 212.200 -494
259 212.203 -448
260 212.207 -539
261 212.210 -485
262 212.214 -396
263 212.217 -385
264 212.221 -418
265 212.225 -370
266 212.228 -398
267 212.232 -349
268 212.235 -336
269 212.239 -417
270 212.242 -461
271 212.246 -446
272 212.249 -496
273 212.253 -430
274 212.256 -429
275 212.260 -448
276 212.263 -415
277 212.267 -353
278 212.270 -335
279 212.274 -250
280 212.277 -358
281 212.281 -425
282 212.284 -343
283 212.288 -347
284 212.291 -484
285 212.295 -476
286 212.299 -428
287 212.302 -427
288 212.306 -430
289 212.309 -453
290 212.313 -452
291 212.316 -479
292 212.320 -461
293 212.323 -469
294 212.327 -471
295 212.330 -504
296 212.334 -393
297 212.337 -344
298 212.341 -409
299 212.344 -429
300 212.348 -453
301 212.351 -343
302 212.355 -358
303 212.359 -488
304 212.362 -505
305 212.366 -481
306 212.369 -466
307 212.373 -477
308 212.376 -446
309 212.380 -465
310 212.383 -460
311 212.387 -436
312 212.390 -439
313 212.394 -452
314 212.397 -403
315 212.401 -304
316 212.404 -378
317 212.408 -394
318 212.412 -489
319 212.415 -473
320 212.419 -413
321 212.422 -415
322 212.426 -406
323 212.429 -443
324 212.433 -491
325 212.436 -476
326 212.440 -572
327 212.443 -582
328 212.447 -496
329 212.450 -497
330 212.454 -487
331 212.457 -464
332 212.461 -463
333 212.465 -481
334 212.468 -446
335 212.472 -371
336 212.475 -438
337 212.479 -437
338 212.482 -456
339 212.486 -437
340 212.489 -369
341 212.493 -430
342 212.496 -488
343 212.500 -580
344 212.503 -542
345 212.507 -407
346 212.511 -332
347 212.514 -306
348 212.518 -359
349 212.521 -311
350 212.525 -344
351 212.528 -469
352 212.532 -435
353 212.535 -409
354 212.539 -360
355 212.542 -390
356 212.546 -395
357 212.550 -369
358 212.553 -361
359 212.557 -370
360 212.560 -398
361 212.564 -439
362 212.567 -492
363 212.571 -411
364 212.574 -415
365 212.578 -515
366 212.581 -598
367 212.585 -534
368 212.588 -513
369 212.592 -478
370 212.596 -396
371 212.599 -354
372 212.603 -489
373 212.606 -435
374 212.610 -390
375 212.613 -439
376 212.617 -472
377 212.620 -413
378 212.624 -413
379 212.627 -445
380 212.631 -538
381 212.635 -636
382 212.638 -574
383 212.642 -477
384 212.645 -452
385 212.649 -465
386 212.652 -440
387 212.656 -393
388 212.659 -456
389 212.663 -495
390 212.667 -458
391 212.670 -466
392 212.674 -494
393 212.677 -511
394 212.681 -371
395 212.684 -292
396 212.688 -312
397 212.691 -361
398 212.695 -363
399 212.698 -460
400 212.702 -439
401 212.706 -508
402 212.709 -482
403 212.713 -351
404 212.716 -474
405 212.720 -578
406 212.723 -515
407 212.727 -526
408 212.730 -585
409 212.734 -531
410 212.738 -462
411 212.741 -444
412 212.745 -578
413 212.748 -523
414 212.752 -472
415 212.755 -464
416 212.759 -525
417 212.762 -565
418 212.766 -567
419 212.770 -594
420 212.773 -632
421 212.777 -582
422 212.780 -502
423 212.784 -561
424 212.787 -527
425 212.791 -468
426 212.794 -439
427 212.798 -389
428 212.802 -461
429 212.805 -516
430 212.809 -485
431 212.812 -453
432 212.816 -413
433 212.819 -391
434 212.823 -353
435 212.826 -236
436 212.830 -411
437 212.834 -504
438 212.837 -441
439 212.841 -506
440 212.844 -522
441 212.848 -503
442 212.851 -485
443 212.855 -572
444 212.858 -567
445 212.862 -518
446 212.866 -599
447 212.869 -594
448 212.873 -563
449 212.876 -535
450 212.880 -609
451 212.883 -748
452 212.887 -613
453 212.890 -523
454 212.894 -573
455 212.898 -584
456 212.901 -472
457 212.905 -424
458 212.908 -359
459 212.912 -395
460 212.915 -465
461 212.919 -564
462 212.923 -580
463 212.926 -461
